,Unnamed: 0,Datetime,Tweet Id,Text,Username,Label,Language,Review
355,355,2019-09-19 07:17:31+00:00,1174583280265392128,Baca KUHP yg saat ini berlaku itu point pertama yg kedua baca draft RUU KUHP dan penjelasannya biar tahu dan paham Jangan krn tidak suka dg pemerintahannya semua di mata anda selalu salah Anda sudah baca RUU PKS yg ngatur anda uwik2 di ranjang apa anda diam,BegawanBima,,indonesia,
356,356,2019-09-19 07:15:53+00:00,1174582871115218944,KUHP yang sekarang berlaku masih buatan belanda yang mau disahkan nanti buatan sendiri tapi isinya ambyar,sipatugilang17,,indonesia,
357,357,2019-09-19 07:15:45+00:00,1174582837380386817,Ly Demo2 ke depan krn UU KPK n KUHP bisa mrk tunggangi utk merubah pemilihan langsung jd tak langsung Itu lbh nyaman bagi partai2 n mereka2 yg di dpr Klo terjebak mendukung 2 UU itu ya sudah Blunder Sebagian pendukungnya akan lepas Demo2 instabilitas kelar udah,BudiTyas,,indonesia,
358,358,2019-09-19 07:15:13+00:00,1174582703502479361,Wahhh tidak perna baca KUHP yaaa Ehh anak terlantar dg yg sengaja menggelandang itu berbeda kasihan anak micin yg gk mau baca dulu,BegawanBima,,indonesia,
359,359,2019-09-19 07:06:51+00:00,1174580597945069568,KUHP Korban Utama Harapan Palsu,ridwan_mr10,,indonesia,
360,360,2019-09-19 07:01:24+00:00,1174579225291935744,KUHP NKRI ini emang warisan jaman Belanda Udah berabad2 kagak direvisi Semangat revisi awalnya buat modernizing Eh malah jadi mundur ke abad pertengahan beyond jaman Belanda,hansdavidian,,indonesia,
361,361,2019-09-19 06:58:30+00:00,1174578496447774720,KPK KUHP Papua Karhutla hmmm ingin rasanya aku pindah,jhesetiyadi,,indonesia,
362,362,2019-09-19 06:57:34+00:00,1174578261608693761,Tuhkan ruu kuhp serem anjir,sleeplessfreak_,,indonesia,
363,363,2019-09-19 06:57:03+00:00,1174578129488080896,ngapain juga sex diatur2 itu privasi padahal niatnya pemerintah ingin meminimalisir sex diluar nikah yg menyebabkan kehamilan makanya diatur dgn peraturan kuhp gitu kali ya,strawxluv,,indonesia,
364,364,2019-09-19 06:56:11+00:00,1174577913150132224,KUHP kasih uang habis perkara,Atyahda57,,indonesia,
365,365,2019-09-19 06:55:39+00:00,1174577776801849345,KUHP Kitab Undang undang Haduh Parah,akbarsyaefudin,,indonesia,
366,366,2019-09-19 06:53:38+00:00,1174577269869690880,Lo bisa jelasin g ke netizen RUU KUHP itu inisiatif siapa biar tau siapa yang mesti disorot dan dikritik Pemerintah kah atau DPR kah,YasHeinzar,,indonesia,
367,367,2019-09-19 06:53:01+00:00,1174577115267657729,Vangke nih rancangan KUHP,Nigellasativa5,,indonesia,
368,368,2019-09-19 06:50:42+00:00,1174576532733362176,Itulah fungsinya RUU KUHP tentang sex Semua udah disiapkan pemerintah jauh jauh hari kok Genosida dengan cara yg lebih manusiawi Respect pemerintah,SekarangJugaSih,,indonesia,
369,369,2019-09-19 06:50:35+00:00,1174576502517555200,Mudah mudahan bisa tembus 1jt karena RUU KUHP ini super konyol isinya,antonmilanisti,,indonesia,
370,370,2019-09-19 06:50:08+00:00,1174576390689017863,Ga bisa nanti diacak2 monaslim dan pengikutnya ribet Kalo lewat KUHP bisa lebih aman dan seolah ada di pihak mayoritas garis keras,tompihariadi,,indonesia,
371,371,2019-09-19 06:47:51+00:00,1174575815935156224,Saya tdk setuju RUU KPK tapi saya setuju dan mendukung RKUHP karna KUHP sekarang udah ketinggalan zaman,Joi_41,,indonesia,
372,372,2019-09-19 06:46:31+00:00,1174575479413624832,Tapi krungu2 lagi rame RUU KUHP karo asap Yoes mugo2 ndang sehat,epandissini,,indonesia,
373,373,2019-09-19 06:43:07+00:00,1174574624480227328,purwono Rancangan HUKUM PIDANA produk anak bangsa lebih bengis dari KUHP warisan kolonial INDONESIA RAYA,BambangTenan,,indonesia,
374,374,2019-09-19 06:38:55+00:00,1174573566689329152,pati ZQ Entah gimana kajiannya Jaman dulu sih mhs aktif bikin kritik dan usulan atas RUU Kalo skrg keknya lbh suka pake cara demo Tapi demo tergtg bohirnya juga Kalo RUU KUHP mah gak seksi,TyasZain,,indonesia,
375,375,2019-09-19 06:38:39+00:00,1174573498431238144,Ga ngerti sama yg ngusulin KUHP ini,sakareppkuu,,indonesia,
376,376,2019-09-19 06:37:07+00:00,1174573115738738688,logic ajaran agama mana skrg yg dijadikan dasar ruu kuhp tersebut,psykocheng,,indonesia,
377,377,2019-09-19 06:36:33+00:00,1174572970657771521,mieee KUHP Kurasakan Utuh Harapanku Padanya C,sudahpisah,,indonesia,
378,378,2019-09-19 06:36:29+00:00,1174572955956740096,Petisi tolak RUU KUHP,maarif_2016,,indonesia,
379,379,2019-09-19 06:36:28+00:00,1174572949120016386,UU KPK dan KUHP itu Produk DPR Legislatif bukan Pemerintah Eksekutif kaitannya sama presiden dimana ya,21Juugatsu,,indonesia,
380,380,2019-09-19 06:35:23+00:00,1174572679124287488,Kuhp baru rawan over kriminalisasi Lebih banyak juga aturan yang ga sepantasnya ada di dalam kitab pidana banyak kejahatan yang ga menimbulkan luka publik,indragunawanv,,indonesia,
381,381,2019-09-19 06:34:03+00:00,1174572340333531138,ampe sekarang kuhp toh masih fokus sama hukuman denda sekian kurungan sekian orang2 fokusnya sama saja haeusnya ini ga dihukun aduh takut dihukum,liminalmilataka,,indonesia,
382,382,2019-09-19 06:32:07+00:00,1174571856956805120,Pasal 2 ayat 2 RUU KUHP Hukum yang hidup dalam masyarakat sebagaimana dimaksud pada ayat 1 dst Apakah atheis bisa dipidana kn ga sesuai sama pancasila prof atau siapapun bisa beri saya penjelasan,danielcalvin_,,indonesia,
383,383,2019-09-19 06:31:14+00:00,1174571633652035584,Di sini mau kuhp lama atau baru ngewe ama pasangan yg ga tercatat di pencatatan sipil ya bakal diurusin ama orang satu kampung,Sisymphus,,indonesia,
384,384,2019-09-19 06:30:05+00:00,1174571343519481856,pati ZQ Yup Gw sih berharap RUU KUHP ini ga jadi di sahkan Semogaa,up2youaja,,indonesia,
385,385,2019-09-19 06:29:10+00:00,1174571113306718208,Protes aja cha biar kamu belajar tpkuhp nanti ga ribet tetep pake kuhp yg lama,HorridUrinary,,indonesia,
386,386,2019-09-19 06:26:32+00:00,1174570450975776768,Segala urusan unggas di masukkan dalam KUHP ujung ujungnya nanti masalah anjing dan babi juga di masukkan kalau unggas sudah bisa goal Basi,bmatana1,,indonesia,
387,387,2019-09-19 06:24:51+00:00,1174570024972902401,Yg tolak smua ruu mbak kadang suka bgt dibumbu2 bahkan ke pasal2 yg sblmnya di kuhp lama dah ada,Asa_ngr,,indonesia,
388,388,2019-09-19 06:22:46+00:00,1174569502496845824,Gak ttd udah sikap Jokowi atas Ruu kuhp walapun disahkan oleh dpr artinya Jokowi gak terlibat sampe sini paham gak,PAkmalsapriant,,indonesia,
389,389,2019-09-19 06:19:08+00:00,1174568589279383552,menfess aku taunya KUHP indo nder gtw korea,dayumgrl,,indonesia,
390,390,2019-09-19 06:10:18+00:00,1174566365992112128,Anjirrr KUHP parah,sahal_sabilil,,indonesia,
391,391,2019-09-19 06:10:01+00:00,1174566295276179456,Pasal penghinaan presiden sudah dihapus MK MKRI knp dimasukkan lagi ke dalam KUHP RI,andika_pratama8,,indonesia,
392,392,2019-09-19 06:05:29+00:00,1174565153083285504,KUHP baru perlu pasal nyeleneh wajib untuk ditolak tolak revisi KUHP,b0edie11,,indonesia,
393,393,2019-09-19 06:04:25+00:00,1174564886107451392,wicaksono Karena kuhp dan uu lebih keliatan real sanksi nya drpd etik gas,khafizati_phie,,indonesia,
394,394,2019-09-19 06:00:26+00:00,1174563882725064704,Buruan yang lain sebelum RUU KUHP nya disahkan Diborgol entar itu kontol,wichests,,indonesia,
395,395,2019-09-19 05:59:17+00:00,1174563593670418432,Sabar Hirup nafas dulu yg dalam Disahkannya RUU KUHP menjadi UU bkn akhir segalanya kok msh ada saluran jk hak konstiusional kita dilanggar melalui uji materi di MK,BahakTerBahak,,indonesia,
396,396,2019-09-19 05:58:29+00:00,1174563389869187072,bisa aja tau dia ngaku gitu karna cowoknya nggak mau tanggung jawab jadi bekesah kesah dipaksa gitu mataku juga cape beberapa hari ini bacain ruu kuhp yg 600 pasal itu wkwkwk,rezakool2,,indonesia,
397,397,2019-09-19 05:58:06+00:00,1174563296600412160,Banyak menolak revisi RUU KUHP karena banyak pasal yg diubah seharusnya ubah sedikit pasal saja amp generasi masa depan yg akan mengubah sedikit lagi,shine44441,,indonesia,
398,398,2019-09-19 05:58:01+00:00,1174563273330413568,Kuhp sudah selayaknya di revisi tapi ya revisinya nambah baik bukan nambah runyam masa kalah sama ahli jaman kolonial,imampapafani,,indonesia,
399,399,2019-09-19 05:55:33+00:00,1174562654901268480,Negara dalam pengadilan sosial seluruh rakyat Indonesia banyakin bikin penjara dari skrg atas RUU KUHP ini klo perlu satu kota penjara semua nya,PAkmalsapriant,,indonesia,
400,400,2019-09-19 05:54:24+00:00,1174562365683064834,KUHP mmng hrs direvisi ttp hrs ada batas2 nya,b0edie11,,indonesia,
401,401,2019-09-19 05:53:52+00:00,1174562228143394816,mumpung ruu kuhp belom diberlakukan ye kan,sebelahwarteg,,indonesia,
402,402,2019-09-19 05:53:28+00:00,1174562130760069121,Embeeeer Biar dikate KUHP jaman dulu warisan kolonial tp msh jauh lebih waras tuh belande,MalaKlose,,indonesia,
403,403,2019-09-19 05:50:03+00:00,1174561269392658433,Waduh pro nya mana ini ketemu kontranya mulu wkwkwk jdi bingung sebenernya cuma ya dominan gak setuju sama RUU KUHP Jaman milenialku,hotchittosss,,indonesia,
405,405,2019-09-19 05:43:37+00:00,1174559651213406208,tapi tetep butuh bukti nggak sih 281 kuhp itu tindakan asusila ditempat umum bukan sih wkwk aku tidak hapal,rezakool2,,indonesia,
406,406,2019-09-19 05:38:09+00:00,1174558272294010881,Ada yng pnya Draf RUU KUHP,anjas_asyari1,,indonesia,
407,407,2019-09-19 05:38:01+00:00,1174558239129686017,Saya setuju 1000 komentar mas toto lebih parah dari UU KUHP sebelumnya malah kalau saya bilang super parah,antonmilanisti,,indonesia,
408,408,2019-09-19 05:29:47+00:00,1174556168028479489,purwono ruu kuhp produk nasional yg lebih buas dari produk kolonial Wetboek van Strafrecht voor Nederlandsch Indie WvSNI TolakRUUKUHP,lenggaok,,indonesia,
409,409,2019-09-19 05:23:48+00:00,1174554662516641792,Judul beritanya KUHP direvisi krn anggota DPR ingin menambahkan pasal tentang persantetan dan perdukunan Trus ntar cucu kita nanyain eyang santet itu apa Kasian mrk masa depannya terlalu cerah krn gak tau apa itu santet,dianidya,,indonesia,
410,410,2019-09-19 05:23:36+00:00,1174554614097575936,menfess setiap kasus pidana itu punya masa daluwarsa nder baik di Korea maupun di Indonesia kalo suatu tindak pidana sdh melewati tenggang wkt penuntutannya maka hak utk menuntut perkara pidana tsb akan gugur oleh UU di Indonesia sendiri dasar hukumnya diatur dlm pasal 78 KUHP,khbinsbae,,indonesia,
411,411,2019-09-19 05:22:32+00:00,1174554346379300864,Jadi uu lebih tinggi kedudukannya dr kuhp ya mas Atau gmn Mohon pencerahan,rere_milan,,indonesia,
412,412,2019-09-19 05:21:46+00:00,1174554151159656449,Ogut punya feeling ini kuhp batal kepending sih klo engga keos dpr,dikakush,,indonesia,
413,413,2019-09-19 05:21:29+00:00,1174554078048739328,Tunda pengesahan RUU KUHP sampai substansinya tidak bertentangan dengan prinsip dan norma hak asasi manusia,Bekahapsara,,indonesia,
414,414,2019-09-19 05:20:59+00:00,1174553955919003649,Kurang lengkap pasal 34 ayat 1 uud 1945 klo tdk ada yg salah kira di ruu kuhp ada pasal itu,bvsono84,,indonesia,
415,415,2019-09-19 05:19:46+00:00,1174553647478231041,Kds WORLD Jepang tidak boleh Belanda tidak boleh Turki tidak boleh Thailand tidak boleh Pasti alasan para aktivis Indonesia bukan monarki bukan kerajaan Gak relevan Bedanya dengan KUHP yang sudah dicAbut oleh MK dulu bukan delik aduan Sekarang delik aduan ssd MK,aewin86,,indonesia,
416,416,2019-09-19 05:19:12+00:00,1174553507476623360,Fokus sama kpk Gue kudet sama berita ini Tp isi kuhp gt amat Ga mungkin ya kek nya Ya moga aja hoax,rynrynkarin,,indonesia,
417,417,2019-09-19 05:17:17+00:00,1174553021541306368,azhar DPR yg baru sama gak bung haris klw sama aza berarti omdo aza KUHP baru berlaku buat gembel yg sudah susah tambah susah Ide saya Udah bubarin aza DPR nya Ganti sama tukang ketoprak Wkwkwkk,agus_sutarso,,indonesia,
418,418,2019-09-19 05:12:26+00:00,1174551801728655362,kali ini di RUU KUHP sy kecewa berat sama anda mr president,rentalsoundpro,,indonesia,
419,419,2019-09-19 05:10:58+00:00,1174551433837858816,Oke sekian curhatan dan sedikit kritik menurut saya tentang Draft RUU KUHP ini Terima kasih,ryan_trisptra,,indonesia,
420,420,2019-09-19 05:10:52+00:00,1174551406478426112,Utk soal koruptor hmmm di revisi KUHP hukuman untuk perbuatan memperkaya diri sendiri secara melawan hukum buat koruptor dari tadinya hukumannya penjara 4 tahun menjadi lebih ringan yaitu penjara 2 tahun Lalu di mana kejujuran ditegakkan,fayerrain,,indonesia,
421,421,2019-09-19 05:10:07+00:00,1174551220800782336,Urusan ngewe aja vepet giliran kuhp pemerkosaan alot Ah bangsat memang,dwelltile,,indonesia,
422,422,2019-09-19 05:07:50+00:00,1174550646810218496,menfess Pemutihan kalau di indonesia disebut daluwarsa pasal 78 79 kuhp Tujuan kepastian hukum bagi tersangka pasal 80 kuhp agar tersangka tdk selamanya hidup tdk tentram kepastian hukum bagi setiap kasus pidana krn bnyk kasus yg tdk selesai di pengadilan singkatnya begitu,johnsbubu,,indonesia,
423,423,2019-09-19 05:06:32+00:00,1174550319067320322,Makanya saya bilang narasinya yang benar jangan seolah olah Hanya sekarang gelandangan diperlakukan seperti itu Kemana aja kemarin2 sdh tahu KUHP bisa penjarakan gelandangan kok pada diam Sekarang baru teriak,aewin86,,indonesia,
424,424,2019-09-19 05:05:55+00:00,1174550163555139584,Tidak juga lihat saja RUU KPK RUU KUHP banyak pemilih Jokowi yg menolak,arma_arif,,indonesia,
425,425,2019-09-19 05:02:41+00:00,1174549349268746241,Justru itu di Revisi KUHP baru sanksi dipidana dihapus menjadi denda 1 juta Cocok kan,aewin86,,indonesia,
426,426,2019-09-19 05:01:15+00:00,1174548986742501376,iya sekalian demo ruu kuhp,yangmahawaras,,indonesia,
427,427,2019-09-19 04:55:20+00:00,1174547499568095233,yuk ah bahas RUU KUHP,daffadikaaa,,indonesia,
428,428,2019-09-19 04:54:21+00:00,1174547252137709568,Sebenernya sama Aliansi Nasional Reformasi KUHP sih udh di pretelin satu satu amp dikasih rekomendasi perbaikan dihapus keseluruhan 700an pasal tapi yah gitu itu tabiat orang partai kita,Ramabayusutan,,indonesia,
429,429,2019-09-19 04:53:44+00:00,1174547095195242496,wah iya akhirnya aku setuju dengan kamu mbak ini mah mengkoversi tap mprs xxc mprs 1966 yang temen2 aktivis dari dulu meminta ini dicabut eh malah dimasukin kuhp ini bertentangan dengan kebabasan berserikat berkumpul berpendapat pasal 28E 3 UUD 1945,ariagaana,,indonesia,
430,430,2019-09-19 04:53:04+00:00,1174546929000173568,Itu KUHP yang berlaku apa semua gelandangan ditindak Ada berapa banyak gelandangan yang dipenjara,aewin86,,indonesia,
431,431,2019-09-19 04:49:19+00:00,1174545984795185159,tapi bener kan ambil contoh RUU KUHP gue masih ngeliat tendensi ala ala Indonesia yg baru ngerasa gawat menjelang mau disahkan Harusnya dikawal dari sejak awal Energi bacotan org org di Twitter soal nilai nilai progresif ya cuma berakhir bacot kalo ngga ada sarana politiknya,catsandkatzen,,indonesia,
432,432,2019-09-19 04:49:02+00:00,1174545912531570688,Fr bgt si akhir2 ini kek terus2an dihantam beritanya gabaek terus Dr papua kalimantan ruu pks ditolak kuhp kpk tutup hhhhh,_barutwt,,indonesia,
433,433,2019-09-19 04:43:22+00:00,1174544487898501120,KUHP jaman belanda aja gahafal2 eh udh ada RKUHP lagi maklum dpr kita pinter cari uangnya bikin uu terus wkwk YA MAKANYA SOSO AN SIH LO wkwk iya bener ampe melakukan segala cara gila untuk narik simpati org yg dicinta WKWK,Ismibawazier,,indonesia,
434,434,2019-09-19 04:42:37+00:00,1174544298844418048,menfess Hukum di Indonesia maupun Korea sama sama punya daluwarsa penuntutan tapi dasar hukum Indonesia berbeda dengan Korea Indonesia masih menggunakan KUHP sebagai dasar hukumnya dan menurut pasal 78 KUHP,leoboysquad,,indonesia,
435,435,2019-09-19 04:36:54+00:00,1174542859392798720,yaallah ya karim mbaak ini penemuan hukum mbak hukum itu harus jelas ada asas legalitas psl 1 kuhp dulu pasal2 cabul dan perkosaan jadi polemik lo mb soalnya pemikiran belanda dulu gabisa sesama jenis skrg dikasih gini malah dicacati dgn argumen kayak gitu,ariagaana,,indonesia,
436,436,2019-09-19 04:35:07+00:00,1174542412045152257,Ya mungkin karena berbenturan sama norma ketimuran kita yak Tapi ga perlu masuk KUHP juga kaleeeee,azai_13,,indonesia,
437,437,2019-09-19 04:32:14+00:00,1174541687026176001,lagipula soal perekaman inj jadi rechtvinding bentuk legalreform selama ini aturan boleh tidak merekam merujuk pada Sema 4 2012 dengan adanya aturan kuhp ini pake asas a contrario jadi memang boleh merekam apabila diizinkan hakim,ariagaana,,indonesia,
438,438,2019-09-19 04:23:58+00:00,1174539606169010177,knp si makin ke sini kuhp jd kaya gini,scooktfa,,indonesia,
439,439,2019-09-19 04:23:29+00:00,1174539483577868288,Waw bikin KUHP utk melindungi n menyembah Paduka Yang Mulia Pinokio yg ganteng mempesona menggemaskan tiada tara,mioji8,,indonesia,
440,440,2019-09-19 04:22:58+00:00,1174539353382477825,Iya memang saya juga tidak terima atas UU KUHP yang saya permasalahkan disini adalah pemilihan kata oleh pak Yunarto jika bisa diperhalus dan dibuat lebih enak untuk dibaca,nttzzx,,indonesia,
441,441,2019-09-19 04:18:56+00:00,1174538340797825024,milan loh ngapain ketidak pastian hukum jelas itulo argumen hukumnya kuhp mengalah dan masih memberlakukan uu kesehatan itu saya cantumkan pasal apa saja yg dicabut dari uu kesehatan sy ngerasa salah nyebut asas preferensi tadi lahwong disini gaada pertentangan norma,ariagaana,,indonesia,
442,442,2019-09-19 04:18:50+00:00,1174538312096206853,AS Jadi mending buru2 mengesahkan RUU KUHP baru meski masih buanyakk pasal bermasalah Kan yang diminta itu tundaRKUHP krn masih banyak yg kacau,delia_a,,indonesia,
443,443,2019-09-19 04:16:20+00:00,1174537684003377152,nuris Tandatangani petisi ini ya minta Pak Jokowi supaya tidak menyetujui RUU KUHP,delia_a,,indonesia,
444,444,2019-09-19 04:14:10+00:00,1174537139310088192,Jika anda memang tersinggung atas komentar saya sebelumnya saya minta maaf wajar jika kita saat ini tengah emosi tentang UU KUHP yang tidak jelas tetapi untuk kedepannya saya berharap pemilihan kata untuk menunjukkan ide pikiran lebih bagus lagi,nttzzx,,indonesia,
445,445,2019-09-19 04:12:01+00:00,1174536599524106240,antonio Sudah itu di RUU KUHP Pasal berapa itu soal perendahan harkat martabat presiden dan wakil presiden,riyanwahyudi,,indonesia,
446,446,2019-09-19 04:10:40+00:00,1174536258934063104,ayo mbak dibaca lagi bawahnya itu DELIK ADUAN itu aturan lama di kuhp belanda juga sudah ada kn bagus to melindungi keutuhan keluarga mbak nya tau arti delik aduan coba buka pasal 24 30 di draft yang sama,ariagaana,,indonesia,
447,447,2019-09-19 04:08:25+00:00,1174535694229704705,yang saya bicarakan bukan UU KUHP nya tetapi kata kata yang diucapkan oleh seorang Yunarto,nttzzx,,indonesia,
448,448,2019-09-19 04:08:19+00:00,1174535667876945921,Harus dilawan RUU KUHP yang terlalu banyak kelemahan ini Pak mohon bertindak Bagaimana negara bisa maju kalau UU KUHP segitu parah Terlalu banyak kelemahan amp pasal karet di RUU itu,orlandochristy,,indonesia,
449,449,2019-09-19 04:06:33+00:00,1174535223935037440,milan halo mbak saya sertakan ya draft yg mb baca itu di psl 626 1 p GAK MENCABUT pasal 75 2 uu kesehatan jadi pasal ini masih melindungi korban perkosaan ya ga kayak yg mb tuduh kuhp nanti jadi aturan general uu kesehatan ttp jadi specialis lex specialis derogat legi generalis,ariagaana,,indonesia,
450,450,2019-09-19 04:03:38+00:00,1174534486916132865,Itu kayanya yang sudah menikah deh di kuhp juga ada itu,aaaaaaandie,,indonesia,
452,452,2019-09-19 03:59:44+00:00,1174533508309499909,Dlm UUD 1945 air tanah udara adlh hak seluruh warga Indonesia Namun DPR berusaha mengabaikan itu dengan RUU Tanah Tapi disamping itu saat ini ada yang mesti kita tunda bersama yaitu RUU KUHP,suciambarwatii_,,indonesia,
453,453,2019-09-19 03:56:29+00:00,1174532690390814722,Ada yg bilang dari taun 70an bahasan KUHP ini teh Bisa jadi ini soalnya KUHP yg ada juga katanya adopsi dari jaman belanda gitu edan ga Tp kebahas bener2 di DPRnya aku gatau dari mulai kapan,ydlew,,indonesia,
455,455,2019-09-19 03:48:16+00:00,1174530619847536640,Dulu kita bisa gagalkan undang undang yang bisa bikin pengkritik DPR dipenjara Sekarang kita juga masih punya kesempatan untuk gagalkan revisi KUHP yang ngaco ini,Andreas_grande_,,indonesia,
456,456,2019-09-19 03:48:12+00:00,1174530606199234560,RUU KPK RUU KUHP Semakin besar kekecewaan saya terhadap bapak,rizkydantrie,,indonesia,
457,457,2019-09-19 03:47:47+00:00,1174530497868783617,Tandatangani petisi ini dan sebarkan di media sosialmu ya Kita viralkan tagar SemuaBisaKena biar Presiden dan DPR batalkan revisi KUHP Waktu kita nggak banyak,Andreas_grande_,,indonesia,
458,458,2019-09-19 03:46:42+00:00,1174530226002386944,Yuk kita minta Presiden untuk tidak menyetujui revisi KUHP dalam sidang paripurna pengesahannya jokowiMUNDUR Sekarang nih kita nggak bisa cuek cuek lagi Karena siapa aja bisa dipenjara Saya kamu keluarga kita temen temen kita gebetan kita SEMUABISAKENA,Andreas_grande_,,indonesia,
459,459,2019-09-19 03:45:39+00:00,1174529964265226240,Kemarin Komisi 3 DPR baru aja Raker dengan Menkumham untuk setujui revisi KUHP di tingkat 1 Tapi kita masih bisa mencegah pengesahan revisi KUHP ini di Rapat Paripurna DPR RI Presiden bisa tolak berikan persetujuan untuk revisi KUHP yang absurd ini,Andreas_grande_,,indonesia,
460,460,2019-09-19 03:45:29+00:00,1174529922884198400,Iyo tapi memang sulit merumuskan suatu kuhp iku sing relevan smpe berabad2 lamanya Karepe di revisi ben ga gae kuhp ne belanda,imanhqq46,,indonesia,
461,461,2019-09-19 03:44:18+00:00,1174529621980614656,Skrg blm nanti kalo RUU KUHP udah disahkan baru kerasa lebih parah itu hukum ala taliban hukum agama dicampur aduk kesitu,andesshhh,,indonesia,
462,462,2019-09-19 03:44:08+00:00,1174529582726180864,sd Sebagai neoliberal saya tidak punya masalah dengan investasi termasuk asing Masalah saya dengan rent seeker Kalau soal narasi ke Jokowi I am agnostic Yang penting RUU KUHP versi kayak gini nggak gol,sillysampi,,indonesia,
463,463,2019-09-19 03:43:50+00:00,1174529506888933376,Bisa saja krn kelonggaran ttg kasus korupsi membuat remaja ikut berinteraksi begitu juga dgn KUHP ini kami seperti di Korea Utara sekarang hapus saja UU ITE sekalian Lalu dengan bapak kita Jokowi banyak beramai ramai menghujatnya sekarang mulai dr kasus asap dan kasus ini,hotchittosss,,indonesia,
464,464,2019-09-19 03:43:41+00:00,1174529469891002369,Terus ya soal koruptor hmmm di revisi KUHP hukuman untuk perbuatan memperkaya diri sendiri secara melawan hukum buat koruptor dari tadinya hukumannya penjara 4 tahun menjadi lebih ringan yaitu penjara 2 tahun Kok bisa sih mereka bikin undang undang absurd gitu,Andreas_grande_,,indonesia,
465,465,2019-09-19 03:42:23+00:00,1174529139702824961,Mba Yg pasal 3 itu artinya KUHP ini berlqku surut atau bagaimana ya,urchinio,,indonesia,
466,466,2019-09-19 03:41:59+00:00,1174529038460735488,Yg gw tau instrumen itu al 1 Melakukan lobi2 partai pendukung spy tdk setuju akan voting dn menang 2 Presiden menolak shg terbit perppu Dr 2 instrumen itu yg no 1 mahal no 2 resikonya besar dlm penindakan pidana krn KUHP lama sdh hapus Ada instrumen lain kangmas kurawa,Agus_hari,,indonesia,
467,467,2019-09-19 03:39:54+00:00,1174528517700063233,Klo kita semua diem nanti spt RUU KPK yg sdh disahkan Gak akan ada yg vokal ke RUU PKS semua pasti akan menerima RUU KUHP Saya lebih memilih membusuk di tahanan krn kritik daripada hanya disuruh diam,papakocheng_,,indonesia,
468,468,2019-09-19 03:36:48+00:00,1174527735055544321,mbak astaga pada pasal 414 itu objek nya anak lo lak ya sudah tepat to kamu mau jualan kondom ke anak2 sama seperti jualan rokok kan juga gabole ke anak2 415 itu ttg alat aborsi kan SEJAK KUHP BELANDA ABORSI ITU PIDANA,ariagaana,,indonesia,
469,469,2019-09-19 03:36:06+00:00,1174527558064336896,azhar Memangnya knp dngn KUHP warisan belanda ya pak ko di ubah,MamanTarman10,,indonesia,
470,470,2019-09-19 03:34:33+00:00,1174527168837111810,Ada RUUKUHP pliss lah ya Sedari bayi kami harus kaya agar tdk gelandangan dan misalnya mmng harus mempunyai keluarga yg berkecukupan bisa saja org yg sudah mentok tdk tau harus berbuat apa melakukan tindak pidana Menurut saya ada jalan lain selain harus buat RUU KUHP,hotchittosss,,indonesia,
471,471,2019-09-19 03:31:04+00:00,1174526292768649218,F Karena KUHP aku ga akan jadi sobat misqueen lagi heuheu,nangdi11,,indonesia,
472,472,2019-09-19 03:25:43+00:00,1174524948309655552,mohon dikaji ulang dahulu pasal2 dlm RUU KUHP cc Presiden RI,IjoLandak,,indonesia,
473,473,2019-09-19 03:23:19+00:00,1174524344128561152,Yess If Serial Killer which itu gaada di KUHP bisa disamain sm pembunuhan berencana Ps 340 KUHP yg ancaman pidana maksnya seumur hidup mati kl kata Ps 78 4 daluwarsanya 18 taun setelah tindak pidana dilakukan After itu uda gabisa dituntut,irfanstub,,indonesia,
475,475,2019-09-19 03:17:00+00:00,1174522754680291328,Baek2 sampeyan kena pidana krn UU KUHP yg baru,kamawersita,,indonesia,
476,476,2019-09-19 03:13:07+00:00,1174521775352205313,iwan Ya lu minta revisi KUHP lah suruh lengkapi kalo gitu Kenapa nyasar ke sini,GilangJS_,,indonesia,
477,477,2019-09-19 03:12:52+00:00,1174521713205211136,Bukannya KUHP,bukangua_,,indonesia,
478,478,2019-09-19 03:11:55+00:00,1174521472255057920,saya maunya yang trending no 1 itu hastag selamatkan KPK dan tolak RUU KUHP,w_eirdwritter,,indonesia,
479,479,2019-09-19 03:06:11+00:00,1174520032467902464,KUHP 378,tradatara,,indonesia,
480,480,2019-09-19 03:04:41+00:00,1174519651616690178,AS jd masih ttp mau pake kuhp jaman belanda yang orang sudah boleh dipenjaranya karena nyuri senilai 50 rupiah itu,MNafis94,,indonesia,
481,481,2019-09-19 03:00:20+00:00,1174518559101214721,Nah kalo gitu masuk dong pasal 421 kuhp Msh mau ngeles,Abu_Hafiiz,,indonesia,
482,482,2019-09-19 02:52:47+00:00,1174516657290506240,MA Habis UU KUHP yang baru berlaku daftar pasal yang dianggap bermasalah mari diajukan uji materi ke MK Tiada UU yang sempurna,afifhasbullah,,indonesia,
483,483,2019-09-19 02:44:57+00:00,1174514686261252096,azhar Mau perubahan tapi kemarin2 tawarin solusi golput Giliran ada produk hukum tidak pro rakyat baru kesal sendiri Memangnya KUHP bisa diubah di warkop,Ikhsaaaaann,,indonesia,
484,484,2019-09-19 02:44:43+00:00,1174514628686041088,oke dan kemudian di KUHP juga tidak ada pasal yang mengatur zina suka sama suka tanpa ikan perkawinan hubungan sejenis dan prostitusi,ada_iwan,,indonesia,
