ID,,Datetime,Tweet Id,Text,Username,Length,Label,Lang
,2959,2022-12-07 09:08:22+00:00,1600416918372233221,"Suasana mencekam pada Rabu pagi di Polsek Astana Anyar, pasalnya seorang lelaki menerobos barisan apel polisi hingga meledakan diri di halaman Mapolsek Astana Anyar. Simak selengkapnya di sini.
#detikjabar #bombunuhdiri #polsekastanaanyar #KUHP 
https://t.co/QHeGly72Ln",detik_jabar,269,,
,2998,2022-12-07 08:41:42+00:00,1600410208106614790,"@Hehahi7 @SastrawanBukan1 @MataNajwa EH PKI TOLOL KALO PERSONALNYA MERASA TERHINA SUDAH DIATUR DI KUHP PASAL 310…LU GOBLOGNYA KEBANGETAN…HATI2 BS2 DIMASA DEPAN BERBALIK KE ELU SENDIRI BS DISALAH GUNAKAN, YG TDNYA KRITIK BS JD HINAAN TERGANTUNG PERASAAN YG PUNYA JABATAN",Yorkeous,269,,
,3023,2022-12-07 08:22:56+00:00,1600405487572635649,"@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Acara dengan tema “Anti Hoaks KUHP” ini diharapkan dapat memberikan pemahaman pada masyarakat tentang pentingnya KUHP baru, serta pentingnya mewaspadai hoaks yang beredar di dunia maya terkait KUHP.
@PlateJohnny @kemkominfo",Cah_Beler,269,,
,3043,2022-12-07 08:08:41+00:00,1600401897738817537,"Sebenernya ga salah juga sih mikir gitu, toh mungkin dia emang ""akhirnya ada KUHP sendiri tanpa pake yang Belanda lagi"" tapi masalahnya tuh pasal-pasal yang bermasalahnya loh. Bagus mah bagus lah akhirnya Indo ada KUHP sendiri, tinggal benerin aja pasal"" bermasalahnya.",CalonLawyerr,269,,
,3241,2022-12-07 05:32:21+00:00,1600362556475944961,@wwwWINNERrrr Artis  ini gak tau karena bebal atau bagian dari para koruptor ya? KUHP yg baru berlaku mengesampingkan UU TIPIKOR yg sd ada karena ada asas hukum Lex posterior derogat sedangkan KUHP terbaru buatan pribumi atau lokal kampret meringankan hukuman koruptor!,PAkmalsapriant,269,,
,3507,2022-12-07 02:03:22+00:00,1600309963762458624,"Menteri Hukum dan HAM, Yasonna H. Laoly mengatakan pengesahan ini merupakan momen bersejarah dalam penyelenggaraan hukum pidana di Indonesia. Setelah bertahun-tahun menggunakan KUHP produk Belanda, saat ini Indonesia telah memiliki KUHP sendiri. https://t.co/6UZ2Lyt7Wt",rutan_kapuas,269,,
,3654,2022-12-06 17:37:54+00:00,1600182760701714433,Aneh sudah jelas jelas Bharada E menembak Brigadir J karena instruksi dari seorang Mantan Inspektur Jendral FS dalam KUHP juga sudah diatur bahwasannya bawahan tidak akan berani melakukan apa yang diperintahkan dari atasan SUDAH JELAS TERDAKWA FS BERSALAH DAN BERDALIH.,takinainoebae,269,,
,4194,2022-12-06 08:36:11+00:00,1600046431292661760,"Menteri Hukum dan HAM, Yasonna H. Laoly mengatakan pengesahan ini merupakan momen bersejarah dalam penyelenggaraan hukum pidana di Indonesia. Setelah bertahun-tahun menggunakan KUHP produk Belanda, saat ini Indonesia telah memiliki KUHP sendiri. https://t.co/QLqpdB7k9i",Lapas_Amuntai,269,,
,4196,2022-12-06 08:35:44+00:00,1600046317463478273,"Pengesahan RUU KUHP ini tidak sekadar menjadi momen historis karena Indonesia memiliki KUHP sendiri. Namun, RUU KUHP menjadi titik awal reformasi penyelenggaraan pidana di Indonesia melalui perluasan jenis-jenis pidana yang dapat dijatuhkan kepada pelaku tindak pidana.",kumham_kalbar,269,,
,4213,2022-12-06 08:25:44+00:00,1600043804299792384,"Meskipun demikian, Yasonna mengakui perjalanan penyusunan RUU KUHP tidak selalu mulus. Pemerintah dan DPR sempat dihadapkan dengan pasal-pasal yang dianggap kontroversial, di antaranya pasal penghinaan Presiden, pidana kumpul kebo, pidana santet,

Kemenkumham Gorontalo",LapasSmile,269,,
,4227,2022-12-06 08:13:57+00:00,1600040838155075584,"pidana , pidana pengawasan, serta pidana kerja sosial.“Perbedaan yang mendasar, RUU KUHP tidak lagi menempatkan pidana mati sebagai  pidana  pokok,  melainkan  pidana  khusus  yang diancamkan  secara alternatif dan dijatuhkan dengan masa percobaan sepuluh tahun,” tutur",ImigrasiBlitar,269,,
,4292,2022-12-06 07:45:57+00:00,1600033789014867969,"Menteri Hukum dan HAM, Yasonna H. Laoly mengatakan pengesahan ini merupakan momen bersejarah dalam penyelenggaraan hukum pidana di Indonesia. Setelah bertahun-tahun menggunakan KUHP produk Belanda, saat ini Indonesia telah memiliki KUHP sendiri.

Kemenkumham Gorontalo,",imigrasigtalo,269,,
,349,2022-12-11 18:08:48+00:00,1602002474071896064,"@txtdrpemerintah @KPK_RI udh gak terlalu guna juga kayanya buat ngurangin angka korupsi di sokin, semenjak kehadiran KUHP baru.. 
Udh lah kalian spill spill pejabat yg punya harta banyak tapi hasil ghoib. 
Cape juga tangkap tangan jumlah M M an tapi di bui 2 tahun doang",abby_amr,270,,
,837,2022-12-10 13:18:27+00:00,1601567020222676993,"Kedatangan WNA tidak terpengaruh oleh RUU KUHP yang disahkan,” jelas Widodo pada Sabtu (10/12/2022).

Per hari ini (10/12/2022), total Penerimaan Negara Bukan Pajak (PNBP) yang diterima Imigrasi telah mencapai Rp 4,2 Triliun. 

Kemenkumham Gorontalo, Heni Susila Wardoyo",imigrasigtalo,270,,
,1090,2022-12-09 22:55:42+00:00,1601349900855177216,"@rizkidwika Selama hukuman koruptor masih terus diringankan, sampe dicantumkan di KUHP baru, ga bakal habis yg namanya koruptor di negeri ini, kalo bener2 mau berantas ya hukum mati, jangan cuma teknologi yg ikut negara maju, tapi produk hukum masih ikut jaman jahiliyah",hsubhan,270,,
,1355,2022-12-09 08:55:10+00:00,1601138374001430531,"@kemkominfo, sosialisasikan Kitab Undang-Undang Hukum Pidana (KUHP), yang telah disahkan oleh DPR RI pada 6 Desember 2022 lalu di Batam untuk meningkatkan pemahaman guna memperoleh dukungan publik yang lebih luas.
@jokowi @PlateJohnny @kemkominfo
https://t.co/fzThe8McFN",Aryprasetyo85,270,,
,1991,2022-12-08 10:25:09+00:00,1600798629908074496,Sebenarnya tidak ada perubahan substantif terkait pasal ini jika dibandingkan Pasal 284 KUHP lama. Perbedaannya hanya terletak pada penambahan pihak yang berhak mengadu dan kalaupun akhirnya terbukti terdapat alternatif sanksi denda yang tidak lebih dari 10 juta Rupiah.,iina_surbakti,270,,
,2154,2022-12-08 06:19:40+00:00,1600736852985937920,"Lantas, bagaimana bunyi pasal penghinaan yang ditolak PKS dalam UU KUHP?
Setiap orang yang di muka umum menyerang kehormatan atau harkat dan martabat diri presiden dan/atau wakil presiden, dipidana penjara paling lama 3 tahun atau pidana denda paling banyak kategori IV.",voidotid,270,,
,2178,2022-12-08 05:47:38+00:00,1600728790912897024,"KUHP yang baru semakin menggerus nilai demokrasi, kebebasan berpendapat, dan penghapusan impunitas di Indonesia. Akhirnya nilai bagus tersebut tertutup dan bahkan lebih parah lagi dampaknya. Jalan yang diberikan dengan pengujian ke MK juga seharusnya tidak perlu jika...",ficticn,270,,
,2186,2022-12-08 05:47:21+00:00,1600728720272424960,"2| Menkumham Yasonna H. Laoly mengatakan pengesahan ini adlh momen bersejarah dlm penyelenggaraan hukum pidana di Indonesia. Stlh bertahun2 menggunakan KUHP produk Belanda, skrg Indonesia telah memiliki KUHP sendiri

#SahKUHP
#KUHPBuatanIndonesia https://t.co/nQmxjugRy8",rutanjeneponto,270,,
,2229,2022-12-08 04:41:19+00:00,1600712100300877824,"dari kemarin banyak banget yang update maki-maki KUHP yg baru, terus bilang tetangganya masih berisik lah ini lah itu lah, bukannya ngebela, gue juga kurang setuju sama keputusan DPR. tapi setidaknya, please baca dulu, PLEASE. biar paham konteksnya apa. dah sekian. 🙏🏻",manyargubi,270,,
,2357,2022-12-08 01:50:59+00:00,1600669236199710720,"Semua itu berbahaya jika masih tetap melakukan pengesahan RKUHP, karena dikhawatirkan berpotensi menjadi alat kriminalisasi. Aksi protes dari masyarakat telah berlangsung pd pekan ini. KUHP yg baru diterbitkan diperkirakan akn digugat ke MK
#IslamKaffah 
Serba-serbi MMC",beutyhealth23,270,,
,2650,2022-12-07 14:19:48+00:00,1600495292226613248,"Aroma liberalisasi seksual begitu kuat menyelimuti kritik padapasal perzinaan di KUHP baru Indonesia. Mereka yang mengkritiknya bukan karena tidak setuju, tetapi justru memosisikan liberalisasi seksual sebagai sebuah hak asasi individu dan menolak pemidanaannya padahal-",wp_putrii,270,,
,2777,2022-12-07 12:06:50+00:00,1600461830266445824,"@catreonot 'Too goblok to be true'
Justru klo ini pengalihan isu skenarionya yg tll goblok mas

Di motor pelaku tertulis penolakan thd KUHP, dg mengangkat isu ini justru atensi publik thd kasus RKUHP mkin meningkat. Bukankah itu yg seharusnya dihindari pembuat skenario?",i_steal_ur_meme,270,,
,3924,2022-12-06 11:35:29+00:00,1600091552705044481,"KUHP produk Belanda ini dirasakan sudah tidak relevan lagi dengan kondisi dan kebutuhan hukum pidana di Indonesia. 
#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia
@Kemenkumham_RI
@LapasSurulangun 
#TorkisFreddy
#KumhamSumsel
#HarunSulianto
#LapasSurulangun",LapasSurulangun,270,,
,4117,2022-12-06 09:07:53+00:00,1600054411279339520,"2| Menkumham Yasonna H. Laoly mengatakan pengesahan ini adlh momen bersejarah dlm penyelenggaraan hukum pidana di Indonesia. Stlh bertahun2 menggunakan KUHP produk Belanda, skrg Indonesia telah memiliki KUHP sendiri

#SahKUHP
#KUHPBuatanIndonesia https://t.co/hiww5cqRTf",Kemenkumham_SUM,270,,
,4246,2022-12-06 08:07:57+00:00,1600039326628208640,"KUHP sebelumnya merupakan warisan kolonial Belanda yang dibuat tahun 1.800 (222 tahun lalu), dan berlaku di Indonesia sejak 1918 yang berarti sudah 104 tahun. Hal itu membuat banyak pihak menilai perlu ada pembaruan KUHP sesuai perkembangan zaman dan kebutuhan nasional.",LapasSmile,270,,
,4350,2022-12-06 06:30:41+00:00,1600014849173381126,"19. “RUU KUHP merupakan salah satu RUU yang disusun dalam suatu sistem kodifikasi hukum pidana nasional yang bertujuan untuk menggantikan KUHP lama sebagai produk hukum pemerintahan zaman kolonial Hindia Belanda,” ucap Yasonna.

Kemenkumham Gorontalo
Heni Susila Wardoyo",Kemenkumham_Gto,270,,
,4388,2022-12-06 05:44:00+00:00,1600003101351890944,"Modernisasi hukum, penghapusan peninggalan kolonialisme dalam KUHP pada khususnya maupun peraturan-perundang-undangan pada umumnya sebagai bagian dari pembebasan nasional, sekularisasi, pencerahan, penyelesaian-penuntasan pembentukan nasion Indonesia, adalah bagian dari",ArahJuang,270,,
,156,2022-12-12 08:46:28+00:00,1602223346778710016,"3 (tiga) perkara penadahan yang memenuhi unsur pasal Pasal 480 KUHP yang diajukan oleh Kajari Nganjuk dan 1 (satu) Perkara Percobaan Pencurian yang memenuhi unsur pasal 362 KUHP Jo Pasal 53 KUHP (Percobaan Pencurian) yang diajukan oleh Kajari Kota Pasuruan.

#KejaksaanRI",KejaksaanRI,271,,
,385,2022-12-11 16:40:00+00:00,1601980129307414529,"@Kemenkumham_RI @Kumham_Sulsel 24. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: RUU KUHP tidak mungkin disetujui 100 persen. Kalau masih ada yang tidak setuju, dipersilakan melayangkan gugatan ke MK.
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Rutanbantaeng,271,,
,389,2022-12-11 16:38:57+00:00,1601979864902696960,"@Kemenkumham_RI @Kumham_Sulsel 13. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Yasonna menjelaskan KUHP yang baru saja disahkan telah melalui pembahasan secara transparan, teliti, dan partisipatif. 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Rutanbantaeng,271,,
,446,2022-12-11 11:03:52+00:00,1601895539062149120,"@_AwayDay Kalo ambil jalur hukum bisa gag sih ? Pake pasal 354 Penganiayaan berat diatur dalam Pasal 354 KUHP yaitu barang siapa sengaja melukai berat orang lain, diancam karena melakukan penganiayaan berat dengan pidana penjara paling lama 8 tahun. @pt_lib @DikySoemarno",Bayu88Priambodo,271,,
,1696,2022-12-09 00:28:40+00:00,1601010909476179969,"@ElioAglio @odorobolwols @wwwWINNERrrr Duh ku capek sama yang bilang “tapi Indonesia butuh blablabla”. Kalo emang RKUHP ini niatnya memajukan, kenapa harus ada Living Law AKA pasal paling mengerikan di KUHP? Buat apa coba perlunya per komunitas netapin aturan sendiri? /1",IngridInMono,271,,
,1815,2022-12-08 15:23:24+00:00,1600873687040684033,"@RamliRizal Perubahan KUHP sdh dr jaman dulu belum pernah terealisasi om. Br terwujud di jmn ini.Harusnya bersyukur krn KUHP yg lama msh bau2 belanda.Kalau ada kekurangan, mestinya sadar ahli hukum kita tdk semuanya lulusan Leiden.Sbg tokoh senior hrsnya mengapresiasilah",anharista,271,,
,1911,2022-12-08 13:04:12+00:00,1600838655383175169,"KUHP Baru bukanlah kitab Kutaramanawa yang diduga berasal dari era Majapahit, sebuah kitab yang di dalamnya mengatur perbuatan-perbuatan salah satunya yang dapat dikategorikan dengan konteks sekarang sebagai tenung/santet. Perumusan deliknya berbeda jauh antara keduanya.",Sam_Ardi,271,,
,2294,2022-12-08 03:14:47+00:00,1600690325990744066,"@W19904884 @Khoir_lfc @ko2w sedangkan, UU KUHP diatur untuk orang-orang yg sudah diakui statusnya dalam negara. jadi, mau pake hukum adat bilang mereka sah juga gak mungkin. kalo aturan perdanya aja bilang sudah sesuai dengan hukum yg berlaku di masyarakat di daerah itu.",mengggurl,271,,
,2306,2022-12-08 03:03:00+00:00,1600687360685244416,"ya sex education itu ga masalah kok tp di KUHP baru dibatasi cuma mereka yg berkompeten di bidangnya dan relawannya. klo cuma sekedar pengen nunjukin alat kontrasepsi dan/atau alat untuk aborsi, apalagi ke anak di bawah umur ya goblok itu namanye. tuh pemimis ampas njir.",sentris_man,271,,
,2396,2022-12-08 01:05:08+00:00,1600657699045142529,"Skor kegembiraan pun mendominasi rencana  ini. Dengan Joy 30%, menunjukkan publik masih membuka diri terhadap KUHP baru. Walaupun dominan, waktu 3 tahun untuk melakukan sosialisasi sebelum dijalankan seharusnya dapat meningkatkan emosi Joy jauh lebih besar dari skor 30%.",DudyRudianto,271,,
,2442,2022-12-08 00:08:37+00:00,1600643474688122881,"@W19904884 @Khoir_lfc @ko2w penjelasan yg berbeda yg saya dapetin di uu kuhp final. intinya, pemerintah daerah setempat yg membuat aturan hukum itu. bukan lagi orang-orang adat yg melakukan. pemda bisa aja gak sejalan dengan hukum adat yg berlaku. https://t.co/gXIqtDqrJ6",mengggurl,271,,
,2525,2022-12-07 18:39:35+00:00,1600560669006655490,"Bahkan UU KUHP terbaru ini memberikan pengurangan hukuman dalam tindak pidana korupsi.

Pasal 603 menyebutkan koruptor paling sedikit dipenjara selama dua tahun dan maksimal 20 tahun.

Lebih rendah dua tahun dari UU No 20/2001 tentang Pemberantasan Tindak Pidana Korupsi.",rioayudhia,271,,
,2847,2022-12-07 10:51:22+00:00,1600442838059470848,Sebenarnya hukum KUHP yang di terapkan di indonesia apakah sudah sesuai dengan syariat agama atau kah belum sesuai sama sekali hal ini perlu dikaji lebih mendalam dalam setiap menentukan undang² KUHP demi keselarasan aturan negara dengan aturan² yang terdapat dalam agama,sai48849136,271,,
,3063,2022-12-07 07:52:16+00:00,1600397768144859136,"Pasalnya, diketahui bahwa Rancangan Kitab Undang-undang Hukum Pidana RKUHP baru saja disahkan menjadi KUHP pada Selasa, (06/12/2022). Dengan adanya fenomena yang berkaitan dengan peristiwa ini, KUHP  semakin disoroti publik mengenai keputusan perundang-undangan tersebut.",kuatbacacom,271,,
,3622,2022-12-06 20:36:45+00:00,1600227769878994944,"@LBH_Jakarta Dalam RKUHP mmg ada bbrp pasal yg masih belum baik. Tp sdh saatnya kita bikin kuhp sendiri utk lepas dari kuhp belanda yg punya bnyk terjemahan, dan itu membingungkan. Tp lebih elok lg pemerintah utk bikin terjemahan resmi WvS, sebelum bikin Kuhp versi NKRI.",alief_sambogo,271,,
,4236,2022-12-06 08:13:52+00:00,1600040814528589824,"Yasonna  H.  Laoly  mengatakan  pengesahan  ini merupakan momen bersejarah di Indonesia dalam penyelenggaraan hukum pidana. Setelah bertahun-tahun menggunakan KUHP produk kolonial Belanda, saat ini Indonesia telah memiliki KUHP sendiri.“Alhamdulillah,Puji Tuhankita patut",ImigrasiBlitar,271,,
,4257,2022-12-06 07:58:50+00:00,1600037031799054336,"19.“Perbedaan mendasar adalah RUU KUHP tidak lagi menempatkan pidana mati sebagai pidana pokok, melainkan pidana khusus yang selalu diancamkan secara alternatif dan dijatuhkan dengan masa percobaan sepuluh tahun,” tutur Yasonna.

Kemenkumham Gorontalo
Heni Susila Wardoyo",humaslapasgtlo,271,,
,4300,2022-12-06 07:37:30+00:00,1600031664335622145,"@4lyuh8 @apathoni Kalo yg nggak bersalah ya harusnya nggak perlu sakit hati .
Pejabat itu kan sudah dapat gaji sama otoritas sesuai bidangnya ngapain masih minta perlindungan KUHP segala. Tapi ya sudah,  udah disyahkan mau apa lagi.  Salah ngomong kena KUHP pula aku ntar",RudiSoekoco,271,,
,4394,2022-12-06 05:30:59+00:00,1599999826451922945,"pemerintahan zaman kolonial Hindia Belanda,” ucap Yasonna.

Sejak kemerdekaan, Yasonna melanjutkan, KUHP warisan kolonial Belanda (Wetboek van Strafrecht voor Nederlandsch Indie) telah berkembang secara masif dari asas-asas hukum pidana umum yang diatur dalam kodifikasi.",LPP_Manokwari,271,,
,4396,2022-12-06 05:30:57+00:00,1599999814607208448,"dan Aliansi Nasional Reformasi KUHP. 

Dengan disahkannya RKUHP menjadi Undang-Undang, maka dapat menjadi peletak dasar bangunan sistem hukum pidana nasional Indonesia sebagai perwujudan dari keinginan untuk mewujudkan misi dekolonisasi KUHP peninggalan/warisan kolonial,",LPP_Manokwari,271,,
,377,2022-12-11 16:42:43+00:00,1601980811703898112,"@Kemenkumham_RI @Kumham_Sulsel 45. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Terakhir, perumus RUU KUHP mengatur badan hukum atau korporasi sebagai pihak yang dapat bertanggung jawab dan dipidana. 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Rutanbantaeng,272,,
,777,2022-12-10 14:46:11+00:00,1601589095418843136,"Kami pun kembali menegaskan dan mengingatkan Pemerintah dan DPR bahwa pengesahan KUHP baru justru akan menciptakan iklim teror dan intimidasi, membuat masyarakat semakin rentan dipidana, dan mengalami pelanggaran terhadap privasi dan bentuk-bentuk kebebasan asasi lainnya.",PublicVirtue,272,,
,783,2022-12-10 14:46:06+00:00,1601589075143643136,"—Kebebasan berekspresi dan berpendapat
Ketentuan dalam Pasal 218 dan 219 KUHP mengatur tentang tindak pidana penghinaan terhadap Presiden dan/atau Wakil presiden, sedangkan Pasal 240 dan 241 mengatur tentang tindak pidana penghinaan terhadap Lembaga Negara dan Pemerintah.",PublicVirtue,272,,
,1087,2022-12-09 23:13:55+00:00,1601354483921195009,"@OposisiCerdas @BeelGedhez Namanya juga KUHP produk Hadil study ke RRT yg menguntungkan CINA lah yg dimasukkannya, mau nyebar hoax seperti apapun BUKANLAH ADAB KOMUNIS MMG PEMBOHONG DAN PENYEBARAN HOAX ? dgn adanya hukum yg melindunginya MRK BERFIKIR itu sisi amannya mrk?",ENS53311139,272,,
,1439,2022-12-09 06:18:49+00:00,1601099026463477760,"@RaniKancana__ @Menlu_RI @Kemenparekraf @sandiuno https://t.co/Qu04bPLSXA 

Sebenarnya cuma pasal macan ompong

Cuma pidana ringan (9 bulan kuhp lama dan 1 tahun rkuhp)

Delik aduan dalam artian bukti harus disediakan oleh pelapor

Di KUHP lama aja nyaris ga pernah dipake",tomahawkriders,272,,
,1546,2022-12-09 03:37:55+00:00,1601058534162313217,"Soal KUHP, mumpung lagi ramai, Indonesia itu sistemnya presidensial, bukan parlementer. Presiden punya final say.

Makanya, nyambung ke 2024, ini bisa jadi ""senjata andalan"".

Meski janji pas kampanye biasanya jadi sekadar janji, seenggaknya bisa kelihatan niatnya.

CMIIW",dexglenniza,272,,
,1605,2022-12-09 02:33:18+00:00,1601042272409485312,"sedangkan lembaga negara mencakup _DPR, Majelis Permusyawaratan Rakyat (MPR), Dewan Perwakilan Daerah (DPD), Mahkamah Agung (MA), serta Mahkamah Konstitusi (MK)._

Sedangkan definisi tindakan menghina dalam KUHP adalah _“perbuatan yang merendahkan atau merusak kehormatan,",murytech,272,,
,2196,2022-12-08 05:42:20+00:00,1600727456159526913,"@chrysostheos @hey_louissse @kylooscartango KUHP ini bertentangan sama UU lain, asas hukum lex specialist derogat lege generale vs lex posterior derogat legi priori itu sama2 asas kardinal, yg implementasinya akan tergantung mazhab pengadilan/hakim yg mengambil keputusan.",halite_papi,272,,
,2514,2022-12-07 20:34:30+00:00,1600589589432848384,"Walau byk sih celah, seperti unsur kealpaan dlm kuhp. Contoh : terkadang sesuatu karna kelalaian. Kita ga niat berbuat jahat, tp merugikan org lain kn pidana. Dan pasal tentang kt dianggap membela diri jika menerima sesuatu yg setimpal, ms nunggu di bacok baru boleh bacok",ItokNugroho,272,,
,2523,2022-12-07 18:52:15+00:00,1600563858695155712,"@efunw @bobby_risakotta Agama seperti kendaraan, setiap orang berhak memilih mana yg benar menurut ny, tapi jika si pemilih tidak bisa menggunakan kendaraan ny, maka yg terjadi kecelakaan, jngan salahkan agama nya,tapi salahkan pengendara ny, ingat RUU KUHP baru disahkan.",HyperxxxApri,272,,
,2638,2022-12-07 14:27:57+00:00,1600497342964187136,"hukum pidana nasional yang tertuang dalam RUU KUHP yang baru disahkan pada Rapat Paripurna DPR tgl 6 Desember 2022 kemarin. Draft RUU KUHP tersebut pertama kali diajukan ke DPR pada periode kedua Pemerintahan SBY, namun tidak selesai pembahasannya. https://t.co/5X3xzdgRaM",CurupHumas,272,,
,3405,2022-12-07 03:34:26+00:00,1600332880554905600,@tanyarlfes Ini masuk ke pelecehan si palagi take video orang random kek gini masuk kedalam perbuatan tidak menyenangkan pasal 335 ayat 1 KUHP dan saya sebagai orang Jawa merasa kakaknya kan cwek tapi kok ga punya attitude yang mencerminkan bahwa dirinya seorang perempuan,rendypeer,272,,
,3552,2022-12-07 00:40:29+00:00,1600289106747338753,"Lain cerita jika KUHP ini mulai berlaku sejak disahkan, maka patut diduga ada rezim Jokowi sdh melegitimasi tindakan membungkan suara rakyat.

KUHP baru ini baru berlaku di rezim hasil Pilpres 2024. Bukan rezim Jokowi dan DPR saat ini. Rezim saat itulah pengguna KUHP ini.",ferrykoto,272,,
,4024,2022-12-06 10:15:13+00:00,1.60007E+18,"@blackonvalleyy blm lg mereka cuma taunya terkait pelarangan penyebaran paham komunisme itu di tap mpr no.25 tahun 1966. padahal mah udh ada di undang"" no.27 tahun 1999 tentang perubahan kuhp yg berkaitan dgn kerjahatan terhadap keamanan negara. apalagi klo baca mana mau.",sentris_man,272,,
,4167,2022-12-06 08:58:08+00:00,1600051955921219584,"Pengesahan ini dilakukan dalam rapat paripurna DPR RI yang beragendakan pengambilan keputusan atas RUU KUHP, Selasa (06/12/2022).

Menteri Hukum dan HAM, Yasonna H. Laoly mengatakan pengesahan ini merupakan momen bersejarah di Indonesia dalam penyelenggaraan hukum pidana.",purworejo_rutan,272,,
,4226,2022-12-06 08:14:00+00:00,1600040848267563010,"Indonesia. Contohnya, RUU KUHP mengatur Tindakan apa yang dapat dijatuhkan bersama 
pidana pokok dan Tindakan yang dapat dikenakan kepada seseorang dengan disabilitas mental atau intelektual.Terakhir, di dalam UU KUHP mengatur juga badan hukum atau korporasi sebagai pihak",ImigrasiBlitar,272,,
,4279,2022-12-06 07:51:03+00:00,1600035074493190144,"KUHP (baru) itu luas sekali cakupannya. 

Yg punya basis Hukum Pidana saja mungkin tak akan berani mendaku sudah menguasai semuanya. 

Tapi entahlah, siapa tahu satpam kompleks dan tukang bubur sudah bisa ngobrol² dan punya kemampuan yg lebih komprehensif soal itu. 

🙏🏿",darmantompul,272,,
,386,2022-12-11 16:39:51+00:00,1601980091491553280,"@Kemenkumham_RI @Kumham_Sulsel 22. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly mengimbau pihak-pihak yang tidak setuju atau protes terhadap RUU KUHP dapat menyampaikannya melalui mekanisme yang benar. 
@Kemenkumham_RI
@Kumham_Sulsel
#KumhamSulsel
Liberti Sitinjak",Rutanbantaeng,273,,
,431,2022-12-11 12:05:30+00:00,1601911049342840832,"@RMadmadmad Makanya, ada yang namanya ide untuk transparansi anggaran publik yang sebenernya kan ini oge, biar cuan tiap per tahun atau per 6 bulan teh kapake bener. 

Oh sama emang kudu konstan nu ngaran na penuntutan hak teh. Sayang sekali Kuhp ayeuna tidak ramah kritik.",LalaZalba,273,,
,640,2022-12-11 03:15:11+00:00,1601777589877895168,"menurunkan daya tarik pariwisata Indonesia bagi wisatawan mancanegara.

Menanggapi hal tersebut, Plt Direktur Jenderal Imigrasi, Widodo Ekatjahjana menegaskan bahwa UU KUHP tidak mempengaruhi kegiatan WNA selama berada di Indonesia. “Jika kita lihat dari data keimigrasian,",kanim_wakatobi,273,,
,1187,2022-12-09 13:18:52+00:00,1601204735457234947,"Hasil revisi KUHP yang disetujui oleh DPR RI bersama Pemerintah pada 6 Desember 2022 memiliki potensi overcriminalization sehingga dapat merugikan perempuan secara tidak proporsional dan melegitimasi praktik kriminalisasi terhadap perempuan, termasuk perempuan pembela HAM.",KomnasPerempuan,273,,
,1887,2022-12-08 13:33:12+00:00,1600845955728695297,"@Omoidasuuu Hm... gitu. Masih 3 tahun mendatang toh berlakunya. Aku dari tadi mikir soalnya, ini uu kuhp buat kita yang Indonesia bagus. Cuma kalau wisatawan asing gimana gitu. Mereka kan suka liburan ke indo bareng pasangan maupun bukan, kalau tiba-tiba dilaporin orang...",yoontrick,273,,
,2054,2022-12-08 08:22:11+00:00,1600767685628813313,"..Selasa (06/12/2022).

KUHP produk Belanda ini dirasakan sudah tidak relevan lagi dengan kondisi dan kebutuhan hukum pidana di Indonesia. Hal ini menjadi salah satu urgensi pengesahan RUU KUHP. Selain itu, KUHP yang baru saja disahkan ini telah melalui pembahasan secara..",rutan1depok,273,,
,2287,2022-12-08 03:27:57+00:00,1600693638123528193,@W19904884 @Khoir_lfc @ko2w kalo mengacu pada pasal 2 ayat (2) “…dalam tempat hukum itu hidup dan sepanjang tidak diatur dalam undang-undang…” ini bisa aja memicu bikin pasal ini jadi pasal karet. pemda bisa aja bikin aturan hukum dan prosedur yg gak sesuai dengan UU KUHP.,mengggurl,273,,
,2703,2022-12-07 13:17:26+00:00,1600479597375602688,"Menkumham Yasonna H. Laoly mengatakan pengesahan ini adlh momen bersejarah dlm penyelenggaraan hukum pidana di Indonesia. Stlh bertahun2 menggunakan KUHP produk Belanda, skrg Indonesia telah memiliki KUHP sendiri
#SahKUHP
#KUHPBuatanIndonesia
Sah KUHP
KUHP Buatan Indonesia",rutan_sidrap,273,,
,3123,2022-12-07 07:18:33+00:00,1600389284900794368,"Rangkaian peristiwa tsb jd BREAKING NEWS. Situasi krusial ini muncul tengah ketegangan China - Amerika atas krisis Taiwan.

Untuk pertama kali Dubes AS menyampaikan sikap protes keras pd rezim Jokowi. Ihwal pengesahan UU KUHP dinilai berpotensi mengkriminalisasi HAM.

*FA*",faizalassegaf,273,,
